Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,47.570000,48.900002,46.840000,48.540001,48.540001,196200
2019-01-03,48.360001,48.549999,47.119999,47.590000,47.590000,203400
2019-01-04,47.860001,48.910000,47.459999,48.889999,48.889999,262600
2019-01-07,49.040001,52.000000,49.040001,51.540001,51.540001,453700
2019-01-08,51.820000,52.630001,51.730000,51.860001,51.860001,567900
2019-01-09,52.169998,52.790001,51.980000,52.290001,52.290001,385000
2019-01-10,52.369999,52.720001,51.939999,52.139999,52.139999,287400
2019-01-11,52.209999,52.680000,51.860001,51.880001,51.880001,244000
2019-01-14,51.700001,52.119999,51.299999,51.910000,51.910000,152800
2019-01-15,51.900002,52.369999,51.630001,52.169998,52.169998,272200
2019-01-16,52.500000,53.029999,52.310001,52.779999,52.779999,471600
2019-01-17,52.900002,53.230000,52.250000,52.669998,52.669998,681100
2019-01-18,52.990002,54.500000,52.959999,54.099998,54.099998,1271900
2019-01-21,53.970001,54.000000,53.500000,53.919998,53.919998,67000
2019-01-22,53.830002,54.040001,53.509998,53.840000,53.840000,302500
2019-01-23,54.009998,54.040001,53.099998,53.639999,53.639999,88000
2019-01-24,53.799999,54.230000,53.599998,53.910000,53.910000,111100
2019-01-25,54.220001,54.220001,53.180000,53.459999,53.459999,109300
2019-01-28,53.259998,54.000000,52.869999,53.099998,53.099998,86900
2019-01-29,53.139999,53.259998,52.189999,52.299999,52.299999,125400
2019-01-30,52.480000,53.540001,52.000000,53.250000,53.250000,257800
2019-01-31,53.200001,53.950001,53.040001,53.700001,53.700001,147500
2019-02-01,53.750000,53.750000,52.240002,53.099998,53.099998,159400
2019-02-04,53.310001,53.340000,52.169998,52.290001,52.290001,121400
2019-02-05,52.259998,53.110001,51.950001,52.869999,52.869999,170300
2019-02-06,52.900002,54.049999,52.880001,53.450001,53.450001,199800
2019-02-07,53.430000,53.430000,51.849998,52.400002,52.400002,180100
2019-02-08,52.250000,52.250000,51.619999,52.049999,52.049999,103800
2019-02-11,52.090000,52.299999,51.240002,51.549999,51.549999,90200
2019-02-12,51.869999,53.369999,51.580002,52.980000,52.980000,199800
2019-02-13,53.139999,54.119999,52.520000,53.759998,53.759998,172300
2019-02-14,53.700001,54.029999,53.209999,54.000000,54.000000,135600
2019-02-15,54.000000,54.110001,53.570000,53.880001,53.880001,278000
2019-02-19,53.990002,54.029999,52.730000,53.970001,53.970001,185300
2019-02-20,54.070000,54.869999,53.860001,54.200001,54.200001,190900
2019-02-21,54.340000,54.959999,53.959999,54.639999,54.639999,244100
2019-02-22,54.730000,55.200001,54.669998,54.910000,54.910000,164300
2019-02-25,55.070000,55.150002,54.369999,54.470001,54.470001,143400
2019-02-26,54.349998,54.720001,53.660000,54.520000,54.520000,101600
2019-02-27,54.570000,55.029999,54.290001,54.919998,54.919998,127700
2019-02-28,54.849998,55.119999,54.590000,54.880001,54.880001,240800
2019-03-01,55.209999,55.869999,54.910000,55.740002,55.740002,117800
2019-03-04,55.889999,56.320000,53.959999,54.880001,54.880001,200500
2019-03-05,54.840000,56.290001,54.840000,55.770000,55.770000,442200
2019-03-06,50.049999,52.189999,48.439999,51.939999,51.939999,1693000
2019-03-07,51.990002,51.990002,50.000000,51.599998,51.599998,588600
2019-03-08,51.209999,51.290001,50.320000,50.590000,50.590000,500200
2019-03-11,50.220001,50.950001,50.180000,50.529999,50.529999,259800
2019-03-12,50.500000,50.660000,49.639999,50.020000,50.020000,227600
2019-03-13,50.189999,50.610001,48.980000,49.830002,49.830002,481900
2019-03-14,49.660000,50.720001,49.660000,50.720001,50.720001,188200
2019-03-15,50.919998,51.240002,50.169998,50.590000,50.590000,416500
2019-03-18,50.369999,50.560001,49.459999,49.950001,49.950001,149300
2019-03-19,49.980000,51.279999,49.980000,50.900002,50.900002,266100
2019-03-20,50.900002,50.900002,49.810001,50.060001,50.060001,171000
2019-03-21,49.709999,50.150002,49.310001,50.070000,50.070000,242500
2019-03-22,50.119999,50.540001,49.570000,49.630001,49.630001,264900
2019-03-25,49.590000,50.130001,49.490002,49.869999,49.869999,185100
2019-03-26,50.139999,50.340000,49.549999,49.720001,49.720001,464400
2019-03-27,49.599998,49.820000,49.189999,49.330002,49.330002,97800
2019-03-28,49.360001,50.349998,49.299999,50.160000,50.160000,255800
2019-03-29,50.099998,50.490002,50.099998,50.130001,50.130001,101700
2019-04-01,50.430000,50.970001,50.209999,50.779999,50.779999,133600
2019-04-02,50.799999,50.980000,50.180000,50.880001,50.880001,212300
2019-04-03,50.970001,51.330002,50.709999,50.930000,50.930000,181500
2019-04-04,50.779999,51.090000,50.529999,50.599998,50.599998,146300
2019-04-05,50.610001,50.919998,48.869999,49.279999,49.279999,199800
2019-04-08,48.959999,49.349998,47.980000,48.889999,48.889999,220400
2019-04-09,48.740002,49.560001,48.740002,49.529999,49.529999,432400
2019-04-10,49.549999,49.980000,48.549999,48.630001,48.630001,297100
2019-04-11,48.610001,50.180000,48.500000,49.180000,49.180000,248000
2019-04-12,49.340000,49.830002,48.750000,49.169998,49.169998,141500
2019-04-15,49.240002,49.790001,48.939999,49.500000,49.500000,216800
2019-04-16,49.509998,51.340000,49.509998,50.779999,50.779999,271600
2019-04-17,50.840000,52.580002,50.500000,52.099998,52.099998,612400
2019-04-18,51.950001,53.040001,51.700001,52.310001,52.310001,243300
2019-04-22,52.160000,53.040001,51.990002,52.580002,52.580002,152600
2019-04-23,52.590000,52.939999,52.040001,52.720001,52.720001,176300
2019-04-24,52.580002,53.049999,52.320000,52.820000,52.820000,168700
2019-04-25,52.820000,53.360001,52.660000,53.040001,53.040001,153400
2019-04-26,53.040001,53.270000,52.029999,52.160000,52.160000,181800
2019-04-29,52.099998,52.230000,51.220001,51.590000,51.590000,165500
2019-04-30,51.610001,51.840000,51.330002,51.490002,51.490002,122700
2019-05-01,51.400002,51.570000,48.980000,49.320000,49.320000,415000
2019-05-02,49.299999,50.419998,49.150002,49.610001,49.610001,405400
2019-05-03,49.700001,50.580002,48.700001,48.840000,48.840000,294900
2019-05-06,48.750000,50.380001,44.430000,45.009998,45.009998,1094000
2019-05-07,44.439999,45.730000,44.200001,44.970001,44.970001,521100
2019-05-08,44.930000,45.060001,43.450001,43.540001,43.540001,492200
2019-05-09,43.410000,43.590000,42.080002,42.180000,42.180000,351900
2019-05-10,41.939999,42.720001,41.720001,42.389999,42.389999,527300
2019-05-13,42.009998,42.340000,40.919998,41.490002,41.490002,416800
2019-05-14,41.610001,42.470001,41.500000,41.990002,41.990002,418600
2019-05-15,41.799999,42.110001,41.430000,41.750000,41.750000,376300
2019-05-16,41.720001,43.299999,41.720001,43.110001,43.110001,392100
2019-05-17,42.980000,43.259998,42.790001,42.930000,42.930000,289400
2019-05-21,42.990002,43.279999,42.549999,42.980000,42.980000,254700
2019-05-22,42.820000,43.230000,42.650002,43.009998,43.009998,284900
2019-05-23,42.689999,43.389999,42.599998,42.959999,42.959999,256100
2019-05-24,43.150002,43.180000,42.820000,43.009998,43.009998,90300
2019-05-27,43.189999,43.369999,42.820000,43.020000,43.020000,66100
2019-05-28,43.009998,43.380001,42.799999,43.009998,43.009998,133000
2019-05-29,42.740002,42.840000,41.860001,42.410000,42.410000,266800
2019-05-30,42.389999,42.549999,42.130001,42.270000,42.270000,134700
2019-05-31,42.049999,42.459999,41.700001,42.389999,42.389999,141800
2019-06-03,42.279999,42.939999,42.259998,42.669998,42.669998,131800
