Date,Open,High,Low,Close,Adj Close,Volume
2020-09-18,46.750000,47.310001,44.320000,46.150002,46.150002,396800
2020-09-21,46.200001,46.369999,43.509998,45.099998,45.099998,267300
2020-09-22,45.349998,46.299999,44.630001,46.099998,46.099998,160700
2020-09-23,46.009998,49.880001,45.580002,49.200001,49.200001,193800
2020-09-24,49.410000,52.880001,49.200001,51.950001,51.950001,238200
2020-09-25,53.259998,54.619999,52.570000,52.849998,52.849998,202000
2020-09-28,54.250000,55.310001,54.009998,54.380001,54.380001,104600
2020-09-29,55.380001,57.660000,54.900002,55.759998,55.759998,142400
2020-09-30,56.990002,56.990002,55.750000,56.020000,56.020000,60100
2020-10-01,56.799999,58.000000,56.209999,56.660000,56.660000,112600
2020-10-02,56.150002,57.770000,55.720001,57.500000,57.500000,74900
2020-10-05,57.939999,58.880001,54.040001,56.639999,56.639999,179200
2020-10-06,55.919998,56.599998,52.590000,52.779999,52.779999,104000
2020-10-07,53.389999,54.250000,52.340000,53.400002,53.400002,73700
2020-10-08,53.060001,53.669998,51.020000,51.369999,51.369999,108100
2020-10-09,51.400002,52.820000,48.259998,52.470001,52.470001,135900
2020-10-13,51.939999,53.000000,51.939999,52.660000,52.660000,29200
2020-10-14,52.669998,53.000000,51.950001,52.759998,52.759998,42400
2020-10-15,52.680000,53.599998,51.500000,52.820000,52.820000,33600
2020-10-16,53.500000,55.119999,53.250000,54.860001,54.860001,74200
2020-10-19,56.400002,56.849998,54.900002,54.959999,54.959999,115300
2020-10-20,55.349998,56.340000,55.009998,55.700001,55.700001,33600
2020-10-21,56.299999,56.299999,54.639999,54.990002,54.990002,38200
2020-10-22,55.259998,55.259998,52.529999,53.599998,53.599998,67800
2020-10-23,53.459999,53.459999,52.000000,52.169998,52.169998,91200
2020-10-26,52.209999,52.209999,50.529999,50.529999,50.529999,96700
2020-10-27,50.299999,51.110001,50.250000,50.599998,50.599998,47600
2020-10-28,50.250000,51.200001,49.959999,50.490002,50.490002,65100
2020-10-29,50.450001,52.150002,50.430000,50.939999,50.939999,26200
2020-10-30,50.580002,50.580002,49.250000,49.250000,49.250000,38400
2020-11-02,49.770000,52.480000,49.770000,51.560001,51.560001,149300
2020-11-03,52.849998,54.849998,52.849998,54.799999,54.799999,66400
2020-11-04,55.000000,58.900002,55.000000,58.000000,58.000000,108600
2020-11-05,58.299999,58.750000,57.299999,58.220001,58.220001,200700
2020-11-06,58.500000,58.500000,55.500000,55.820000,55.820000,54400
2020-11-09,58.049999,58.049999,52.900002,53.099998,53.099998,100800
2020-11-10,53.500000,53.700001,50.250000,50.830002,50.830002,102000
2020-11-11,53.320000,55.750000,52.299999,54.520000,54.520000,114900
2020-11-12,55.400002,57.480000,55.009998,56.000000,56.000000,105700
2020-11-13,55.220001,56.950001,55.220001,56.000000,56.000000,70500
2020-11-16,57.000000,57.000000,55.020000,55.799999,55.799999,56700
2020-11-17,55.730000,55.730000,54.110001,55.160000,55.160000,30300
2020-11-18,55.130001,55.970001,54.900002,54.900002,54.900002,52100
2020-11-19,55.009998,56.439999,54.799999,55.389999,55.389999,55800
2020-11-20,55.189999,55.849998,54.869999,54.869999,54.869999,26900
2020-11-23,55.000000,55.930000,54.770000,55.549999,55.549999,33900
2020-11-24,55.930000,55.950001,55.000000,55.759998,55.759998,55100
2020-11-25,56.000000,58.509998,56.000000,57.810001,57.810001,65200
2020-11-26,58.259998,59.470001,58.150002,58.500000,58.500000,24400
2020-11-27,60.000000,61.009998,58.500000,59.779999,59.779999,68000
2020-11-30,60.900002,61.500000,58.230000,60.610001,60.610001,67100
2020-12-01,61.619999,62.950001,61.430000,61.430000,61.430000,72400
2020-12-02,62.720001,62.779999,59.500000,59.500000,59.500000,76200
2020-12-03,60.779999,60.910000,60.040001,60.040001,60.040001,57800
2020-12-04,60.889999,60.970001,59.430000,59.570000,59.570000,36900
2020-12-07,60.299999,61.540001,60.110001,61.500000,61.500000,30800
